log4j;slf4j;38
commons-logging;bridj;1
commons-vfs;commons-io;1
bsh;httpcore;1
xmlrpc;commons-compress;1
mysql-connector-java;bonecp;1
swing-layout;jgrapht;1
plexus;junit;1
tomcat;commons-email;1
jide-oss;scala;1
maven;cometd;1
httpasyncclient;smack;1
jwnl;testng;1
netty;commons-math;1
quartz;yuicompressor;1
commons-email;icefaces;1
poi;seam;1
junit;jogl.all;1
org.eclipse.jface;freemarker;1
gson;guice;1
groovy;apache-camel;1
struts2;fest;1
commons-codec;commons-compress;1
jetty-mortbay;lambdaj;1
jython;jackson;1
xmlParserAPIs;jline;1
httpcore;commons-io;1
ecore;icu4j;1
commons-lang;resteasy;1
signpost;org.json;1
commons-logging;pax;1
mchange-commons-java;h2;1
async-http-client;h2;1
commons-httpclient;groovy;1
gson;args4j;1
js;cxf;1
commons-httpclient;gdata;1
spring;poi;1
httpclient;commons-httpclient;1
stringtemplate;jsoup;1
stripes;gwt-google;1
easymock;junit-addons;1
commons-beanutils;cassandra;1
geronimo;mockito;1
xerces;derby;1
ant;logback;1
http-builder;commons-lang;1
hibernate;logback;1
commons-lang;arquillian;1
jboss;activemq-ra;1
log4j;ebean;1
commons-collections;lambdaj;1
slf4j;org.restlet;1
org.restlet;slf4j;1
bcel;maven;1
groovy;smack;1
filters;junit;1
ant;derby;1
groovy;commons-cli;1
xmlbeans;xmltooling;1
svnkit;guava;1
struts;asm;1
jline;commons-httpclient;1
testng;logkit;1
htmlunit;commons-codec;1
jacorb;lwjgl;1
xmlbeans;derby;1
jxl;commons-logging;1
commons-dbcp;commons-compress;1
serializer;commons-io;1
svnkit;commons-io;1
xwork-core;jsoup;1
h2;xmlParserAPIs;1
backport-util-concurrent;resteasy;1
hadoop;spymemcached;1
xmlParserAPIs;jcommander;1
swing-layout;xmlParserAPIs;1
xstream;jfreechart;1
junit;ant;1
commons;initiator;1
fastutil;httpcore;1
asm;commons-cli;1
struts;openejb;1
testng;tomcat;1
struts2;commons-compress;1
concurrent;h2;1
commons-email;high-scale-lib;1
junit;h2;1
testng;arquillian;1
nailgun;tiger-types;1
commons-httpclient;jackrabbit;1
jdom;bsh;1
piccolo2d;httpcore;1
jcommon;quartz;1
commons-pool;ehcache;1
lucene;cassandra;1
minecraft-server;reflectasm;1
commons-fileupload;hibernate;1
jzlib;junit;1
oro;js;1
httpasyncclient;gson;1
org.json;javassist;1
derby;hsqldb;1
axis;xerces;1
commons-codec;bouncycastle;1
bouncycastle;commons-codec;1
lombok;junit;1
junit;lombok;1
jamon;gwt-google;1
org.restlet;org.wikimodel.wem;1
testng;joda-time;1
mockobjects;htmlunit;1
httpcore;org.json;1
junit;concurrent;1
org.json;httpcore;1
jogl.all;slick;1
argo;xmlParserAPIs;1
pluto;apacheds;1
fitnesse;log4j;1
jcifs;jython;1
commons-codec;disruptor;1
commons-httpclient;org.json;1
activemq-ra;hsqldb;1
standard;jackson;1
jruby;snakeyaml;1
bcel;geronimo;1
opencsv;arquillian;1
jmockit;hazelcast;1
poi;commons-io;1
pax;bndlib;1
jetty-mortbay;jclouds;1
log4j;trident;1
powermock;derby;1
javolution;jbullet;1
hsqldb;plexus;1
log4j;play;1
amqp-client;disruptor;1
commons-logging;commons-configuration;1
phys2d;lwjgl;1
groovy;maven-webdav;1
jboss;quartz;1
commons-codec;elasticsearch;1
sigar;javassist;1
xmlParserAPIs;derby;1
commons-cli;aduna-commons-iteration;1
cucumber;scala;1
jettison;ehcache;1
jetty-mortbay;junit-addons;1
junit;requestfactory;1
filters;commons-logging;1
args4j;lambdaj;1
commons-lang;xerces;1
jcifs;jsch;1
jaxme;greenmail;1
lucene;hibernate;1
hibernate;lucene;1
xstream;akka-actor;1
guava;aws-java-sdk;1
xerces;h2;1
gson;amqp-client;1
commons-fileupload;org.wikimodel.wem;1
junit;unitils;1
vaadin;httpcore;1
Permissions;httpclient;1
aopalliance;blazeds;1
jettison;saxon;1
ant;commons-logging;1
htmlcompressor;jopt-simple;1
commons-logging;ant;1
xstream;scala;1
lucene;perf4j;1
slf4j;httpclient;1
log4j;jsch;1
httpclient;slf4j;1
groovy;jline;1
commons-pool;inflector;1
xstream;slf4j;1
vaadin;osgi;1
jetty-mortbay;libthrift;1
xmlParserAPIs;aether-connector;1
ant;org.json;1
tomcat;commons-codec;1
dnsjava;slf4j;1
reflections;unitils;1
itext;jasperreports;1
selenium;flyway;1
richfaces;json-lib;1
slf4j;commons-httpclient;1
mockito;commons-codec;1
swingx;xstream;1
webwork;itext;1
solder;testng;1
hibernate;richfaces;1
appframework;log4j;1
ant;glassfish;1
commons-httpclient;jcommon;1
axis2;commons-httpclient;1
hamcrest;equalsverifier;1
commons-beanutils;commons-cli;1
commons-codec;tiger-types;1
org.restlet;httpclient;1
dwr;commons-io;1
dom4j;twitter4j;1
mysql-connector-java;org.restlet;1
jdbm;derby;1
httpcore;amqp-client;1
commons-dbcp;shared-cursor;1
maven;hawtbuf;1
commons-lang;AppleJavaExtensions;1
zweb;commons-beanutils;1
htmlcompressor;hibernate;1
svnkit;httpclient;1
xmlParserAPIs;commons-cli;1
commons-cli;xmlParserAPIs;1
commons-codec;netty;1
backport-util-concurrent;log4j;1
shared-ldap;jline;1
log4j;oro;1
swing-layout;substance;1
jcommander;jinput;1
saxon;jtds;1
db4o;scala;1
log4j;guava;1
js;pax;1
c3p0;commons-compress;1
httpasyncclient;commons-cli;1
easymock;commons-collections;1
jboss;commons-logging;1
sqlite-jdbc;hibernate;1
ognl;pax;1
bouncycastle;jython;1
mysql-connector-java;selenium;1
log4j;fest;1
lucene;json-simple;1
swing-layout;java-getopt;1
commons-lang;maven;1
jdom;jetty-mortbay;1
jdom;commons-io;1
stanford-corenlp;lucene-snowball;1
postgresql;sqlite-jdbc;1
jericho-html;htmlparser;1
jackson;mogwee;1
mysql-connector-java;gwt-google;1
datanucleus;slf4j;1
snakeyaml;jzlib;1
appframework;jpf;1
bsh;tomcat;1
org.json;jcommon;1
jruby;log4j;1
commons-dbcp;slf4j;1
commons-logging;seam;1
jxlayer;commons-codec;1
mockobjects;jansi;1
xmlParserAPIs;gwt-google;1
jericho-html;xstream;1
commons-configuration;jackson;1
tomcat;bson;1
avalon;jsch;1
commons-logging;asm;1
javaruntype;gentyref;1
roboguice;android-directionalviewpager;1
junit;tiger-types;1
backport-util-concurrent;jasperreports;1
xdoclet;groovy;1
commons-logging;commons-fileupload;1
osgi;junit-addons;1
trove4j;commons-logging;1
xerces;jtds;1
jython;groovy;1
jettison;commons-cli;1
commons-beanutils;plugin;1
doxia;gson;1
spring;commons-collections;1
backport-util-concurrent;shared-ldap;1
gwt-google;smack;1
testng;gson;1
log4j;lambdaj;1
lwjgl;jinput;1
commons-net;slf4j;1
json-simple;dom4j;1
kahadb;hazelcast;1
asm;junit;1
cucumber;velocity;1
xmlParserAPIs;commons-configuration;1
commons-jelly;osgi;1
avalon;commons-net;1
jetty-mortbay;nekohtml;1
xmlParserAPIs;je;1
commons-lang;equalsverifier;1
org.eclipse.jdt.core;jsch;1
jackson;guice;1
mvel2;slf4j;1
appframework;commons-configuration;1
groovy;pax;1
freemarker;tapestry;1
httpcore;scribe;1
commons-codec;log4j;1
axis2;org.eclipse.jface;1
applejavaextensions;xstream;1
lucene;compass;1
xwork-core;aether-connector;1
commons-codec;requestfactory;1
jboss;resteasy;1
commons-collections;hsqldb;1
pircbot;junit;1
fop;postgresql;1
jyaml;jboss;1
richfaces;jdom;1
commons-collections;httpcore;1
qdox;guice;1
org.eclipse.jdt.core;jasper;1
castor;commons-codec;1
itext;commons-math;1
base64;twitter4j;1
struts;xwork-core;1
org.eclipse.jdt.core;commons-exec;1
ehcache;fitnesse;1
reflections;android;1
log4j;xmlParserAPIs;1
xmlParserAPIs;log4j;1
org.json;swingx;1
commons-lang;ehcache;1
jaxen;smack;1
javolution;esapi;1
jline;commons-lang;1
js;jmock;1
guava;h2;1
guice;aws-java-sdk;1
commons-io;json-lib;1
json-lib;commons-io;1
commons-validator;spring;1
xmlParserAPIs;dbunit;1
poi;hadoop-hive;1
org.json;flexjson;1
jsyntaxpane;jide-oss;1
scala;mvel2;1
mysql-connector-java;hamcrest;1
groovy;log4j;1
log4j;groovy;1
httpclient;wss4j;1
geronimo;ehcache;1
hsqldb;tomcat;1
shared-ldif;osgi;1
icu4j;aopalliance;1
vaadin;lucene;1
aopalliance;groovy;1
jdom;liquibase;1
junit;robotium-solo;1
commons-lang;smack;1
org.restlet;postgresql;1
postgresql;itext;1
jakarta-regexp;jlayer;1
testng;jacorb;1
commons-logging;osgi;1
freemarker;groovy;1
jmock;netty;1
solr;juniversalchardet;1
appframework;sanselan;1
log4j;zweb;1
resin;lambdaj;1
lucene;spymemcached;1
guava;jmockit;1
gwt-google;httpcore;1
bcel;openejb;1
vaadin;jython;1
scale7-core;opencsv;1
acegi-security;groovy;1
jxlayer;junit;1
itext;oscache;1
oscache;itext;1
easymock;guava;1
stanford-corenlp;jena-core;1
pellet;icu4j;1
xmlParserAPIs;objectify;1
stringtemplate;collections-generic;1
commons-httpclient;httpunit;1
martyr;jpf;1
quartz;org.wikimodel.wem;1
backport-util-concurrent;httpcore;1
gwt-google;jackson;1
jackson;gwt-google;1
oro;commons-logging;1
lucene;joda-time;1
slf4j;spymemcached;1
reflections;juli;1
slf4j;saxon;1
xerces;mockito;1
commons-io;guava;1
commons-math;commons-lang;1
junit;smack;1
commons-logging;httpclient;1
commons-net;jboss;1
jboss;groovy;1
opencsv;slf4j;1
org.restlet;httpcore;1
weka;maxent;1
fop;itext;1
jcip-annotations;junit;1
sqlite-jdbc;mongo-java-driver;1
hadoop;webbit;1
infinispan;js;1
rxtx;zweb;1
asm;inflector;1
xom;xmlunit;1
richfaces;xmlunit;1
xpp3;httpclient;1
backport-util-concurrent;smack;1
hsqldb;commons-dbcp;1
log4j;equalsverifier;1
commons-io;rsyntaxtextarea;1
htmlcompressor;jboss;1
slf4j;netty;1
maven;osgi;1
geronimo;inflector;1
jsmaa-lib;commons-math;1
richfaces;appengine;1
commons-cli;xmlunit;1
commons-logging;org.eclipse.jface;1
commons-logging;commons-dbcp;1
jorbis;jinput;1
scannotation;javarebel-sdk;1
avalon;jacorb;1
appframework;android;1
scannotation;javassist;1
selenium;spring;1
shared-ldif;jgss;1
mockobjects;commons-logging;1
antlr;jaxen;1
xerces;postgresql;1
commons-io;jmockit;1
hibernate;derby;1
ant;jsch;1
struts;plexus;1
commons-collections;abdera;1
org.eclipse.jface;javassist;1
javassist;org.eclipse.jface;1
tomcat;subethasmtp;1
tomcat;velocity;1
aspectjweaver;struts2;1
spring;commons-io;1
easymock;jsecurity;1
smack;lwjgl;1
com.noelios.restlet;json-lib;1
commons-beanutils;dojo-shrinksafe;1
mysql-connector-java;dom4j;1
kahadb;vaadin;1
java-getopt;slf4j;1
martyr;ant;1
hsqldb;spring;1
xerces;qdox;1
scannotation;commons-httpclient;1
mockobjects;jwebunit;1
hadoop;perf4j;1
mockobjects;slf4j;1
hibernate;org.json;1
jericho-html;swingx;1
poi;xmlParserAPIs;1
scala;jung;1
guava;grizzly;1
jcifs;groovy;1
jfreechart;log4j;1
dozer;commons-cli;1
sitemesh;jsoup;1
protobuf-java;xmlParserAPIs;1
commons-lang;shrinkwrap;1
activemq-ra;osgi;1
opensaml;commons-httpclient;1
struts2;joda-time;1
itext;poi;1
poi;itext;1
activemq-ra;jgss;1
shared-dsml-parser;apacheds;1
slf4j;jmock;1
testng;shrinkwrap;1
svnkit;jasper;1
osgi;cxf;1
testng;blazeds;1
dbunit;c3p0;1
fastutil;guava;1
hamcrest;freemarker;1
freemarker;hamcrest;1
xmlParserAPIs;bsh;1
org.eclipse.jdt.core;jetty-mortbay;1
jaxme;smack;1
sqlite-jdbc;bson;1
tomahawk;gdata;1
guava;jackson;1
nailgun;gwt-google;1
jorbis;jbullet;1
swing-layout;maven;1
struts;oscache;1
httpclient;log4j;1
org.eclipse.jdt.core;cargo;1
libthrift;hector;1
AppleJavaExtensions;eventbus;1
xmlrpc;fest;1
htmlparser;xerces;1
swingx;jcip-annotations;1
je;junit;1
aspectjweaver;slf4j;1
jaxen;commons-lang;1
xmlParserAPIs;ical4j;1
ical4j;TableLayout;1
log4j;velocity;1
junit;glassfish;1
org.json;xmlParserAPIs;1
scannotation;bson;1
xmlParserAPIs;org.json;1
guava-testlib;commons-codec;1
acegi-security;httpunit;1
jetty-mortbay;objectify;1
jetty-mortbay;groovy;1
jxl;struts2;1
dwr;lucene;1
log4j;commons-httpclient;1
maven;mockito;1
urlrewrite;ant;1
scale7-core;powermock;1
log4j;hamcrest;1
jxlayer;commons-logging;1
rxtx;slf4j;1
akka-actor;commons-pool;1
json-lib;org.json;1
appframework;gson;1
xwork-core;commons-io;1
opencsv;org.wikimodel.wem;1
commons-beanutils;hamcrest;1
ehcache;struts2;1
easymock;commons-lang;1
commons-lang;xstream;1
spring;commons-el;1
joda-time;commons-math;1
picocontainer;commons-collections;1
commons-digester;poi;1
commons-cli;hibernate;1
xalan;spring;1
spring;xbean;1
velocity;httpclient;1
commons-io;org.restlet;1
dom4j;swingx;1
blazeds;acegi-security;1
h2;mockito;1
commons-httpclient;commons-fileupload;1
mysql-connector-java;tapestry;1
commons-fileupload;json-lib;1
commons-logging;hamcrest;1
opencsv;dbunit;1
org.eclipse.jdt.core;velocity;1
jacorb;simple;1
axis;commons-dbcp;1
jetty-mortbay;commons-math;1
kxml2;bouncycastle;1
relaxngDatatype;selenium;1
junit;jbullet;1
reflections;httpclient;1
xmlbeans;jibx;1
shared-i18n;apacheds;1
mysql-connector-java;jnpserver;1
opencsv;mockito;1
jaxen;xml-resolver;1
commons-lang;lombok;1
jaxme;aspectjweaver;1
poi;postgresql;1
colt;hppc;1
jmock;freemarker;1
gmbal-api-only;xerces;1
sqlite-jdbc;commons-io;1
ehcache;lucene;1
commons-httpclient;junit-addons;1
commons-io;solder;1
jibx;jackson;1
junit;gwt-google;1
commons-logging;apache-mina;1
poi;h2;1
hamcrest;dozer;1
hsqldb;testng;1
xstream;commons-el;1
pellet;xmlParserAPIs;1
appframework;swing-layout;1
junit;jacorb;1
commons-lang;cxf;1
spring;ehcache;1
itext;openejb;1
struts;jpf;1
dom4j;commons-el;1
commons-codec;guava;1
jacorb;log4j;1
ognl;jsoup;1
xmlParserAPIs;scala;1
commons-dbcp;javolution;1
urlrewrite;isorelax;1
ant;gwt-google;1
jclouds;aws-java-sdk;1
tomcat;lucene;1
stripes;joda-time;1
commons-io;tdb;1
jcifs;commons-net;1
org.eclipse;slf4j;1
jcifs;commons-logging;1
easymock;guice;1
slf4j;gwt-google;1
jaxen;greenmail;1
log4j;maven-webdav;1
xmlParserAPIs;maven-webdav;1
gwt-google;osgi;1
jettison;eclipselink;1
abdera;commons-logging;1
commons-io;velocity;1
commons-collections;sitemesh;1
hadoop;guava;1
dbunit;apache-felix;1
avalon;ant;1
commons-codec;nekohtml;1
log4j;itext;1
tiger-types;jackson;1
jackson;tiger-types;1
groovy;gson;1
jxl;lucene;1
ant;httpasyncclient;1
ezmorph;gwt-google;1
commons-beanutils;powermock;1
mvel2;guava;1
ganymed-ssh;slf4j;1
twitter4j;xpp3;1
eclipselink;dnsjava;1
selenium;hibernate;1
appframework;httpcore;1
commons-digester;js;1
tjws;commons-httpclient;1
velocity;junit-addons;1
weka;commons-math;1
itext;plexus;1
gin;commons-lang;1
xmlParserAPIs;akka-actor;1
bouncycastle;dom4j;1
dbunit;openjpa;1
jmock;guava;1
solr;gson;1
tomcat;log4j;1
TableLayout;rsyntaxtextarea;1
commons-vfs;dom4j;1
objectify;commons-io;1
eclipselink;equalsverifier;1
itext;lambdaj;1
gwt-google;jboss;1
collections-generic;hadoop;1
velocity;hamcrest;1
wicket;slf4j;1
requestfactory;jackson;1
jackson;requestfactory;1
jboss;arquillian;1
derby;abdera;1
openejb;AppleJavaExtensions;1
avalon;junit;1
synthetica;substance;1
pluto;shared-ldif;1
pluto;commons-fileupload;1
mysql-connector-java;commons-fileupload;1
oro;lucene;1
logkit;avalon;1
httpasyncclient;greenmail;1
bval;bson;1
xmlrpc;jsoup;1
testng;jsecurity;1
commons-lang;dbunit;1
json-lib;signpost;1
commons-beanutils;xerces;1
nailgun;gson;1
derby;junit;1
hadoop;slf4j;1
commons-lang;derby;1
pdfbox;osgi;1
slf4j;hadoop;1
jackson;slf4j;1
antlr;testng;1
guava;mongo-java-driver;1
hbase;async;1
jackson;mongo-java-driver;1
async-http-client;joda-time;1
nailgun;commons-io;1
juli;bson;1
json-lib;itext;1
pdfbox;junit;1
je;gwt-google;1
hadoop;org.restlet;1
aspectjweaver;blazeds;1
commons-logging;org.eclipse;1
velocity;tapestry;1
commons-logging;ehcache;1
ant;jakarta-regexp;1
junit;http-client-experimental;1
hbase;asynchbase;1
hsqldb;struts2;1
yuicompressor;c3p0;1
jackson;commons-codec;1
ognl;commons-fileupload;1
jcifs;js;1
hsqldb;dom4j;1
jdom;jglobus;1
hsqldb;lwjgl;1
db4o;je;1
je;db4o;1
appframework;commons-logging;1
xstream;commons-httpclient;1
commons-httpclient;xstream;1
junit;jug;1
httpcore;imgscalr-lib;1
imgscalr-lib;httpcore;1
httpunit;groovy;1
commons-fileupload;jetty-mortbay;1
commons-configuration;httpclient;1
antlr;appengine;1
mysql-connector-java;perf4j;1
xdoclet;xml-resolver;1
xerces;guice;1
json-lib;jackson;1
hbase;jetty-mortbay;1
c3p0;ehcache;1
bsh;junit;1
openejb;ehcache;1
backport-util-concurrent;itext;1
commons-lang;httpclient;1
martyr;commons-net;1
commons-dbcp;jmock;1
xpp3;acra;1
hamcrest;lwjgl;1
commons-collections;guice;1
mysql-connector-java;spymemcached;1
guice;slf4j;1
morphia;hamcrest;1
mvel2;clojure;1
commons-email;log4j;1
org.restlet;swingx;1
apache-tika;commons-logging;1
pcj;velocity;1
junit;jasypt;1
poi;ant;1
jgroups;ant;1
jtds;mysql-connector-java;1
akka-actor;joda-money;1
je;bouncycastle;1
commons-logging;derby;1
guice;commons-io;1
commons-jelly;org.eclipse.swt;1
testng;xmlParserAPIs;1
xmlParserAPIs;testng;1
log4j;freemarker;1
minecraft-server;mysql-connector-java;1
jmockit;concurrent;1
mule;log4j;1
jmock;findbugs;1
httpunit;dbunit;1
jbullet;jinput;1
testng;apache-tika;1
log4j;derby;1
derby;log4j;1
org.json;org.restlet;1
android;bouncycastle;1
smackx;lwjgl;1
bcel;dom4j;1
dom4j;bcel;1
commons-configuration;postgresql;1
bouncycastle;httpclient;1
httpclient;bouncycastle;1
kahadb;jsch;1
wss4j;cxf;1
jetty-mortbay;hsqldb;1
hsqldb;jetty-mortbay;1
json-lib;gson;1
xmlParserAPIs;jackrabbit;1
commons-logging;wicket;1
log4j;doxia;1
snakeyaml;commons-logging;1
oval;poi;1
xmlsec;httpclient;1
commons-codec;guice;1
backport-util-concurrent;commons-cli;1
hibernate;commons-collections;1
groovy;hamcrest;1
hadoop;jetty-mortbay;1
jericho-html;org.eclipse.jdt.core;1
jackson;simple-xml;1
nailgun;hk2;1
xalan;apache-tika;1
abdera;ezmorph;1
xmlParserAPIs;utils;1
xmlParserAPIs;jackson;1
postgresql;tapestry;1
xdoclet;commons-net;1
commons-betwixt;commons-digester;1
velocity;commons-fileupload;1
shared-i18n;apache-felix;1
xalan;saxon;1
jfreechart;commons-io;1
junit;jxl;1
cglib;org.restlet;1
jetty-mortbay;jena-core;1
commons-net;junit;1
log4j;mongo-java-driver;1
fastutil;httpclient;1
commons-collections;slf4j;1
commons-collections;jena-core;1
jena-core;commons-collections;1
commons-httpclient;commons-net;1
mysql-connector-java;vraptor;1
jcommon;hamcrest;1
je;htmlunit;1
groovy;commons-io;1
commons-io;groovy;1
db4o;freemarker;1
htmlparser;nekohtml;1
nekohtml;htmlparser;1
odfdom-java;commons-io;1
poi;jackson;1
hsqldb;nifty;1
aspectjweaver;mockito;1
commons-daemon;slf4j;1
log4j;j2ssh;1
jgoodies;cglib;1
nailgun;requestfactory;1
struts2;jackson;1
activemq-ra;commons-pool;1
commons-logging;org.eclipse.jdt.core;1
abdera;jboss;1
testng;findbugs;1
hamcrest;scannotation;1
commons-io;jackson;1
jackson;commons-io;1
quartz;gson;1
commons-io;sitemesh;1
testng;libvirt;1
ant;osgi;1
log4j;xerces;1
slf4j;backport-util-concurrent;1
cglib;objenesis;1
poi;sqlite-jdbc;1
javassist;osgi;1
swingx;httpcore;1
slide-webdavlib;jackrabbit;1
cucumber;mule;1
jaxb2-basics-runtime;xalan;1
hamcrest;jetty-mortbay;1
xalan;sshj;1
joda-time;commons-email;1
dnsjava;netty;1
ant;subethasmtp;1
commons-lang;commons-fileupload;1
jline;httpclient;1
commons-httpclient;jetty-mortbay;1
jetty-mortbay;jwebunit;1
cassandra;commons-lang;1
rxtx;commons-beanutils;1
log4j;jgroups;1
xstream;commons-configuration;1
hsqldb;maven;1
xmlunit;glassfish;1
jnpserver;commons-logging;1
cglib;guava;1
javolution;commons-validator;1
mysql-connector-java;fitlibrary;1
archetype-common;cometd;1
jsch;hamcrest;1
js;akka-actor;1
groovy;flexjson;1
xmlParserAPIs;commons-logging;1
xmlParserAPIs;netty;1
junit;mockito;1
pluto;shared-ldap;1
mysql-connector-java;jasperreports;1
jung;hadoop;1
vaadin;jline;1
osgi;hibernate;1
concurrent;jwebunit;1
svnkit;guice;1
resin;commons-beanutils;1
shared-i18n;osgi;1
ch-sevenzip;xz;1
concurrent;xmlParserAPIs;1
opencsv;commons-io;1
AppleJavaExtensions;jcommon;1
java-getopt;junit;1
scala;tomcat;1
javolution;jettison;1
ognl;jmock;1
itext;commons-beanutils;1
struts;maven;1
hamcrest;dnsjava;1
commons-lang;oval;1
standard;json-lib;1
mysql-connector-java;jmock;1
jamon;mvel2;1
ant;commons-io;1
jython;swingx;1
commons-digester;spring;1
spring;MockFtpServer;1
ant;tiger-types;1
osgi;freemarker;1
standard;fest;1
picocontainer;iogi;1
yuicompressor;commons-lang;1
commons-lang;joda-time;1
joda-time;commons-lang;1
hibernate;xmlParserAPIs;1
commons-logging;commons-io;1
jruby;jython;1
commons-cli;jewelcli;1
jfreechart;commons-math;1
mysql-connector-java;joda-time;1
commons-lang;jboss;1
lwjgl;eventbus;1
colt;jgroups;1
maven;gson;1
xstream;maven-webdav;1
lucene;org.restlet;1
jnpserver;oauth;1
Permissions;PermissionsEx;1
tomcat;commons-io;1
mockobjects;testng;1
smackx;applejavaextensions;1
guava-testlib;experimental;1
urlrewrite;saxon;1
swing-layout;commons-io;1
pcj;commons-lang;1
solr;jchardet;1
commons-logging;icu4j;1
easymock;httpunit;1
jetty-mortbay;lucene-snowball;1
avalon;bsf;1
commons-beanutils;smack;1
concurrent;jgoodies;1
slf4j;xml-resolver;1
apacheds;org.wikimodel.wem;1
scannotation;classmate;1
xmlParserAPIs;aspectjweaver;1
commons-digester;yuicompressor;1
mockito;commons-io;1
eclipselink;derby;1
testng;weld;1
commons-digester;commons-collections;1
activemq-ra;vaadin;1
junit;selenium;1
jbullet;nifty;1
commons-collections;commons-httpclient;1
android;commons-lang;1
jgoodies;snakeyaml;1
jtds;log4j;1
je;org.restlet;1
hsqldb;aspectjweaver;1
concurrent;joda-time;1
scannotation;aspectjweaver;1
Permissions;commons-collections;1
netty;hadoop;1
xom;httpcore;1
mongo-java-driver;collections-generic;1
xmltooling;httpclient;1
sshj;jsch;1
sqlite-jdbc;commons-lang;1
js;jline;1
mckoi;tapestry;1
jetty-mortbay;commons-beanutils;1
groovy;xml-resolver;1
hamcrest;tomcat;1
commons-email;mockito;1
spring;groovy;1
org.json;neo4j;1
activemq-ra;yuicompressor;1
swing-layout;rsyntaxtextarea;1
hibernate;jpf;1
timingframework;trident;1
guava;libvirt;1
axis;httpcore;1
idb;derby;1
stanford-corenlp;lucene;1
backport-util-concurrent;junit;1
c3p0;commons-io;1
xerces;icu4j;1
xmlParserAPIs;jdom;1
sqlite-jdbc;sqljet;1
derby;xstream;1
mg4j;junit;1
commons-logging;fastutil;1
jsch;j2ssh;1
hibernate;icu4j;1
itext;hamcrest;1
junit;mysql-connector-java;1
opencsv;httpclient;1
gwt-log;commons-io;1
jbehave;hamcrest;1
