log4j;slf4j;38
slf4j;groovy;1
groovy;slf4j;1
gwt-google;lucene;1
jxl;slf4j;1
slf4j;jxl;1
jedis;amqp-client;1
junit;org.eclipse.jdt.core;1
junit;commons-collections;1
colt;clojure;1
commons-fileupload;icefaces;1
axis;eclipselink;1
j2ssh;appengine;1
xalan;ant;1
openejb;inflector;1
stanford-corenlp;xmlParserAPIs;1
nekohtml;metadata-extractor;1
jdom;commons-net;1
jacorb;mysql-connector-java;1
commons-httpclient;jfreechart;1
reflections;spring;1
commons-codec;ganymed-ssh;1
commons-configuration;activemq-ra;1
jcommon;lambdaj;1
opencsv;json-lib;1
velocity;json-simple;1
commons-fileupload;struts2;1
org.eclipse.jgit;amqp-client;1
ij;slf4j;1
slf4j;gxt;1
junit;guice;1
guice;junit;1
httpclient;jsoup;1
tomcat;jmock;1
cryptix;log4j;1
easymock;jwebunit;1
jackson;xmemcached;1
hibernate;oscache;1
scannotation;commons-fileupload;1
concurrent;htmlunit;1
concurrent;osgi;1
je;spymemcached;1
spring;icu4j;1
org.eclipse.swt;velocity;1
mysql-connector-java;stanford-corenlp;1
minecraft-server;PermissionsEx;1
xdoclet;jacorb;1
testng;log4j;1
org.apache.servicemix.specs.saaj-api;zookeeper;1
dbunit;struts;1
dom4j;jboss;1
guava;geotools;1
commons-net;c3p0;1
je;slf4j;1
junit;jdbm;1
jnpserver;commons-codec;1
easymock;org.json;1
jackson;commons-math;1
commons-beanutils;dozer;1
commons-cli;qdox;1
axis;junit;1
jbossjts;xmlParserAPIs;1
poi;commons-lang;1
javassist;org.eclipse;1
aspectjweaver;junit;1
commons-collections;jsoup;1
piccolo2d;httpclient;1
xerces;isorelax;1
commons-digester;jgss;1
poi;mysql-connector-java;1
timingframework;logback;1
findbugs;slf4j;1
slf4j;findbugs;1
jdom;bouncycastle;1
standard;aether-connector;1
testng;javassist;1
ant;tomcat;1
oro;jackson;1
commons-logging;guice;1
mockito;jetty-mortbay;1
jetty-mortbay;mockito;1
log4j;xpp3;1
junit-addons;android;1
org.eclipse.jdt.core;ecore;1
webwork;xmlrpc;1
martyr;eventbus;1
mysql-connector-java;bukkit-permissions;1
testng;amqp-client;1
lucene;commons-httpclient;1
commons-httpclient;lucene;1
grizzly;httpclient;1
parboiled;slf4j;1
pircbot;TableLayout;1
guava;hibernate;1
commons-beanutils;commons-lang;1
antlr;commons-validator;1
org.eclipse.swt;junit-addons;1
commons-logging;apache-wink;1
fastutil;junit;1
nekohtml;commons-collections;1
appframework;httpclient;1
javolution;unitils;1
ant;weka;1
httpunit;guice;1
log4j;jedis;1
AppleJavaExtensions;xmlParserAPIs;1
spring;org.restlet;1
xwork-core;guava;1
jettison;commons-el;1
xmlParserAPIs;commons-compress;1
avalon;xml-resolver;1
js;hamcrest;1
db4o;bouncycastle;1
xerces;xstream;1
jaxen;shared-ldap;1
classworlds;commons-io;1
junit;logback;1
abdera;htmlunit;1
derby;ical4j;1
openejb;mockito;1
martyr;bouncycastle;1
hsqldb;commons-lang;1
multithreadedtc;hamcrest;1
jacorb;bsh;1
pax;tinybundles;1
json-lib;commons-logging;1
jetty-mortbay;backport-util-concurrent;1
commons-net;commons-logging;1
xmlParserAPIs;json-lib;1
json-lib;xmlParserAPIs;1
lwjgl;protobuf-java;1
mckoi;mysql-connector-java;1
commons-codec;amqp-client;1
hsqldb;cometd;1
jasypt;xmlParserAPIs;1
jcouchdb;play;1
opencsv;joda-time;1
commons-lang;cuke4duke;1
commons-logging;itext;1
solder;deltaspike;1
testng;jdom;1
httpclient;commons-io;1
jug;hibernate;1
commons-logging;bndlib;1
filters;commons-codec;1
xwork-core;ant;1
xdoclet;jgss;1
bcel;plexus;1
jsch;jetty-mortbay;1
hibernate;commons-lang;1
jfreechart;lambdaj;1
plexus;jcommander;1
log4j;aether-connector;1
avalon;itext;1
xerces;groovy;1
log4j;akka-actor;1
jorbis;xmlParserAPIs;1
async-http-client;guava;1
jxl;jackson;1
java-getopt;commons-lang;1
log4j;jcip-annotations;1
org.json;lambdaj;1
opencsv;equalsverifier;1
htmlcompressor;c3p0;1
htmlcompressor;junit;1
avalon;jmock;1
apache-mina;cal10n-api;1
castor;org.json;1
postgresql;jmock;1
scale7-core;mockito;1
struts;struts2;1
derby;jmock;1
commons-lang;commons-codec;1
maven;junit;1
commons-codec;commons-lang;1
postgresql;log4j;1
org.eclipse.jface;junit-addons;1
xmlParserAPIs;metadata-extractor;1
commons-httpclient;swingx;1
commons-pool;commons-codec;1
db4o;maven;1
pluto;apache-myfaces;1
xom;httpclient;1
bcel;pax;1
maven;hamcrest;1
snakeyaml;junit;1
log4j;shrinkwrap;1
activemq-ra;commons-beanutils;1
backport-util-concurrent;guice;1
log4j;wicket;1
slf4j;nekohtml;1
joda-time;xmlParserAPIs;1
hsqldb;jmock;1
xmltooling;commons-httpclient;1
log4j;netty;1
jacorb;imgscalr-lib;1
axis;hibernate;1
slf4j;itext;1
je;commons-lang;1
jmock;asm;1
swing-layout;mockito;1
quartz;shared-cursor;1
org.restlet;xstream;1
commons-pool;AppleJavaExtensions;1
commons-io;doxia;1
commons-lang;jung;1
appframework;junit;1
commons-collections;android;1
jbullet;jacorb;1
jacorb;jbullet;1
mysql-connector-java;icu4j;1
jython;resteasy;1
xalan;jcifs;1
commons-math;args4j;1
args4j;commons-math;1
oro;ehcache;1
jline;stringtemplate;1
spring;easymock;1
org.eclipse;jettison;1
pdfbox;itext;1
hsqldb;tapestry;1
stringtemplate;slf4j;1
jline;commons-codec;1
aopalliance;org.restlet;1
dumbster;subethasmtp;1
voldemort;xmlParserAPIs;1
commons-collections;jaxen;1
commons-math;commons-io;1
jasper;groovy;1
mockobjects;log4j;1
jfreechart;hamcrest;1
jasperreports;xmlParserAPIs;1
shared-i18n;jgss;1
fastutil;stanford-corenlp;1
commons-io;Permissions;1
dom4j;cal10n-api;1
aspectjweaver;osgi;1
hsqldb;antlr;1
hsqldb;appengine;1
reflections;httpcore;1
xmlParserAPIs;xstream;1
commons-cli;javassist;1
ant;hk2;1
webmacro;jlayer;1
solder;gson;1
org.eclipse.jdt.core;guice;1
tapestry;log4j;1
appengine;org.restlet;1
jruby;gstreamer-java;1
h2;je;1
jcifs;xerces;1
commons-el;juli;1
antlr;shrinkwrap;1
akka-actor;amqp-client;1
je;ch-sevenzip;1
json-simple;jettison;1
jcifs;jgss;1
ant;jboss;1
jetty-mortbay;easymock;1
easymock;jetty-mortbay;1
avalon;jython;1
xmlParserAPIs;commons-fileupload;1
org.eclipse.swt;freemarker;1
seam;jackrabbit;1
mockito;scribe;1
log4j;dbunit;1
mysql-connector-java;fitnesse;1
commons-collections;antlr;1
reflections;hamcrest;1
saxon;derby;1
snakeyaml;mockito;1
lite;hsqldb;1
commons-collections;mahout;1
jaxme;shared-ldap;1
commons-io;commons-lang;1
commons-lang;h2;1
h2;commons-lang;1
hsqldb;ant;1
commons-logging;apache-felix;1
jsecurity;junit;1
junit;jsecurity;1
hibernate;backport-util-concurrent;1
commons-lang;htmlunit;1
commons-httpclient;jackson;1
puretls;concurrent;1
commons-codec;unboundid-ldapsdk;1
commons-pool;tdb;1
commons-configuration;lucene;1
mvel2;opencsv;1
akka-actor;args4j;1
freemarker;org.restlet;1
apache-cocoon;junit;1
guice;tapestry;1
logkit;jacorb;1
concurrent;mockito;1
log4j;scala;1
log4j;pax;1
tritonus_share;jaudiotagger;1
webwork;groovy;1
commons-logging;selenium;1
httpcore;ehcache;1
db4o;commons-fileupload;1
relaxngDatatype;hamcrest;1
httpclient;guice;1
jaxb-xjc;hamcrest;1
commons-lang;commons-validator;1
poi;slf4j;1
mysql-connector-java;commons-httpclient;1
mysql-connector-java;jcommon;1
xmlParserAPIs;jide-oss;1
ch-sevenzip;lwjgl;1
commons-logging;jmock;1
asm;guava;1
swingx;poi;1
testng;mongo-java-driver;1
xmltooling;commons-codec;1
org.json;jsoup;1
scannotation;yuicompressor;1
appengine;gson;1
hibernate;groovy;1
swingx;scala;1
jboss;json-lib;1
appengine;objectify;1
commons-configuration;commons-beanutils;1
zookeeper;snakeyaml;1
oro;AppleJavaExtensions;1
asm;h2;1
appengine;commons-io;1
groovy;scala;1
mockobjects;commons-httpclient;1
hazelcast;dbunit;1
bouncycastle;base64;1
commons-codec;gson;1
serializer;httpclient;1
libreadline-java;jline;1
jcifs;xml-resolver;1
xmlrpc;xalan;1
serializer;junit-addons;1
jettison;commons-lang;1
commons-lang;jettison;1
h2;joda-time;1
easymock;nekohtml;1
activemq-ra;apache-felix;1
xmlParserAPIs;wrapper;1
db4o;gwt-google;1
jgroups;tomcat;1
oro;ant;1
pig;jug;1
jackson;gson;1
ognl;commons-compress;1
jline;ecore;1
jericho-html;jaudiotagger;1
htmlparser;commons-io;1
joda-time;httpclient;1
js;hibernate;1
jdom;groovy;1
lucene;commons-lang;1
Permissions;mysql-connector-java;1
avalon;javacc;1
jogl.all;eventbus;1
commons-net;xmlParserAPIs;1
commons-cli;lombok;1
jsch;liquibase;1
jflex;maven;1
commons-cli;mockito;1
hamcrest;liquibase;1
hibernate;commons-logging;1
morphia;reflectasm;1
log4j;guice;1
xstream;guava;1
org.eclipse.jface;gson;1
freemarker;httpclient;1
continuous-testing-toolkit;commons-codec;1
mysql-connector-java;josql;1
rxtx;commons-math;1
easymock;hamcrest;1
backport-util-concurrent;hsqldb;1
hsqldb;backport-util-concurrent;1
xmlrpc;jackson;1
org.eclipse;guice;1
activemq-ra;js;1
slf4j;relaxngDatatype;1
jbullet;xmlParserAPIs;1
xom;slf4j;1
groovy;commons-configuration;1
velocity;mockito;1
xmlParserAPIs;guava;1
commons-lang;testng;1
xom;xmlbeans;1
httpclient;twitter4j;1
commons-codec;xmlParserAPIs;1
commons-httpclient;joda-time;1
mockito;log4j;1
commons-codec;xerces;1
swing-layout;jcommon;1
commons-io;scannotation;1
hbase;guava;1
scannotation;httpclient;1
reflections;xstream;1
backport-util-concurrent;bval;1
commons-cli;jgss;1
stringtemplate;colt;1
scannotation;httpcore;1
jsyntaxpane;swingx;1
stanford-corenlp;opennlp;1
metadata-extractor;h2;1
commons-dbcp;commons-dbutils;1
commons-lang;jcommander;1
junit;hibernate;1
hibernate;junit;1
commons-lang;mysql-connector-java;1
jsch;hsqldb;1
poi;joda-time;1
org.restlet;commons-configuration;1
standard;ant;1
commons-logging;jgss;1
hibernate;xstream;1
commons-logging;fontbox;1
bouncycastle;slf4j;1
joda-time;bson;1
mysql-connector-java;struts;1
gf-embedded-api;abdera;1
jcommon;commons-collections;1
commons-beanutils;osgi;1
commons-logging;httpcore;1
gson;commons-io;1
commons-httpclient;commons-el;1
xmlrpc;ant;1
commons-logging;tinybundles;1
jetty-mortbay;aws-java-sdk;1
jaxen;gson;1
hibernate;h2;1
netty;commons-logging;1
shared-asn1;apacheds;1
commons-net;logback;1
jetty-mortbay;mime-util;1
velocity;commons-lang;1
commons-beanutils;libthrift;1
db4o;osgi;1
xmlParserAPIs;commons-httpclient;1
commons-httpclient;xmlParserAPIs;1
guava;logback;1
bval;mongo-java-driver;1
pircbot;logback;1
commons-vfs;juniversalchardet;1
openjpa;commons-io;1
args4j;jackson;1
groovy;commons-compress;1
junit;swing-layout;1
velocity;guice;1
jdom;icefaces;1
guava;resteasy;1
swingx;jcommon;1
scannotation;android;1
ajax4jsf;aspectjweaver;1
backport-util-concurrent;gson;1
dom4j;rsyntaxtextarea;1
antlr;tomcat;1
mirror;commons-beanutils;1
rxtx;lambdaj;1
ant;commons-compress;1
xmlParserAPIs;jwebunit;1
flatpack;ehcache;1
asm;ehcache;1
ehcache;asm;1
avalon;js;1
jackrabbit;junit;1
commons-logging;cxf;1
struts;geronimo;1
commons-io;resteasy;1
jxl;freemarker;1
jwnl;xmlParserAPIs;1
avro;hadoop;1
struts2;aether-connector;1
junit;rxtx;1
commons-pool;h2;1
jetty-mortbay;jopt-simple;1
jwebunit;htmlparser;1
jxlayer;sanselan;1
org.eclipse;jackson;1
js;jacorb;1
commons-lang;commons-cli;1
backport-util-concurrent;wicket;1
commons-httpclient;hsqldb;1
hsqldb;commons-httpclient;1
httpasyncclient;aspectjweaver;1
commons-fileupload;json-rpc;1
xmlParserAPIs;IntelliJIdea;1
commons-pool;tomcat;1
aether-connector;http-client-experimental;1
commons-collections;httpclient;1
hibernate;collections-generic;1
clhm-production;hadoop;1
poi;lucene;1
postgresql;commons-logging;1
commons-io;javassist;1
Permissions;minecraft-server;1
minecraft-server;Permissions;1
spring;guava;1
aopalliance;commons-beanutils;1
urlrewrite;relaxngDatatype;1
jetty-mortbay;jackrabbit;1
poi;icefaces;1
mockobjects;jmock;1
logkit;commons-logging;1
derby;sqlite-jdbc;1
commons-logging;oval;1
jericho-html;jcifs;1
js;aether-connector;1
httpasyncclient;commons-lang;1
jmockit;log4j;1
appframework;jacorb;1
mockito;guava;1
scannotation;org.eclipse.swt;1
postgresql;derby;1
shared-ldif;apache-felix;1
commons-jexl;jdbm;1
commons-validator;javassist;1
hamcrest;mockito;1
org.json;libthrift;1
jruby;commons-io;1
xdoclet;commons-logging;1
tomcat;commons-fileupload;1
joda-time;hsqldb;1
xom;guava;1
jsch;commons-beanutils;1
commons-codec;gwt-google;1
activemq-ra;gwt-google;1
commons-httpclient;spring;1
amqp-client;elasticsearch;1
base64;commons-collections;1
log4j;powermock;1
commons-email;gson;1
jgroups;spring;1
jmeter;jcip-annotations;1
xdoclet;jython;1
xwork-core;commons-compress;1
cucumber;commons-beanutils;1
log4j;selenium;1
opencsv;selenium;1
ant;requestfactory;1
org.json;TableLayout;1
swingx;ehcache;1
dbunit;commons-io;1
commons-logging;commons-email;1
openjpa;apache-tika;1
antlr;jdom;1
jericho-html;xmlParserAPIs;1
commons-io;testng;1
dnsjava;luna-dummy;1
ant;hawtbuf;1
ganymed-ssh;wicket;1
commons-pool;groovy;1
jxl;xsd;1
commons-io;jcommander;1
com.noelios.restlet;org.wikimodel.wem;1
objenesis;mockito;1
selenium;aspectjweaver;1
antlr;sip-servlets;1
json-simple;commons-io;1
commons-cli;hadoop-hive;1
easymock;icefaces;1
commons-cli;commons-io;1
jorbis;jacorb;1
android;slf4j;1
akka-actor;morphia;1
hibernate;gstreamer-java;1
xdoclet;bsf;1
hsqldb;mysql-connector-java;1
org.restlet;json-lib;1
xmlParserAPIs;jython;1
easymock;htmlparser;1
jetty-mortbay;experimental;1
commons-httpclient;guice;1
guice;commons-httpclient;1
vaadin;httpclient;1
scannotation;xom;1
mysql-connector-java;wicket;1
tomcat;mongo-java-driver;1
commons-io;maven;1
serializer;httpunit;1
jfreechart;velocity;1
jaxme;gson;1
jboss;org.wikimodel.wem;1
org.wikimodel.wem;jboss;1
log4j;commons-compress;1
jorbis;colt;1
junit;groovy;1
groovy;junit;1
lwjgl;guava;1
mongo-java-driver;scala;1
slf4j;selenium;1
jetty-mortbay;selenium;1
httpcore;log4j;1
htmlunit;commons-cli;1
saxon;postgresql;1
scala;colt;1
jdom;abdera;1
spring;tomcat;1
signpost;xpp3;1
svnkit;liquibase;1
zweb;commons-math;1
xerces;mockobjects;1
apache-felix;mockito;1
swing-layout;commons-collections;1
org.json;json-smart;1
aspectjweaver;wicket;1
pluto;jmock;1
jdom;mockito;1
commons-io;libvirt;1
bcel;slf4j;1
AppleJavaExtensions;slick;1
scannotation;icu4j;1
httpcore;jedis;1
jetty-mortbay;lucene;1
commons-logging;acegi-security;1
mvel2;xmlParserAPIs;1
commons-beanutils;joda-time;1
colt;velocity;1
archetype-common;jetty-client;1
easymock;httpclient;1
dom4j;seam;1
testng;android;1
commons-logging;org.eclipse.swt;1
js;maven-webdav;1
opencsv;mysql-connector-java;1
jboss;commons-codec;1
http-builder;signpost;1
json-lib;jmock;1
testng;grizzly;1
tapestry;gxt;1
commons-lang;esapi;1
httpcore;commons-httpclient;1
commons-logging;jackson;1
builder;guice;1
avalon;jgss;1
commons-dbcp;xmlParserAPIs;1
seam;jboss;1
slf4j;ebean;1
mongo-java-driver;jung;1
concurrent;velocity;1
groovy;akka-actor;1
fop;jtds;1
gunit;velocity;1
hibernate;slf4j;1
jgrapht;swingx;1
AppleJavaExtensions;izpack-standalone-compiler;1
colt;spring;1
slf4j;commons-codec;1
jfreechart;commons-codec;1
appengine;commons-lang;1
jbehave;commons-net;1
log4j;mysql-connector-java;1
jxlayer;jpf;1
hibernate;ant;1
ant;hibernate;1
jcip-annotations;hamcrest;1
colt;applejavaextensions;1
acegi-security;freemarker;1
scale7-core;jetty-mortbay;1
xstream;commons-compress;1
hibernate;mongo-java-driver;1
pig;mx4j;1
snakeyaml;commons-math;1
backport-util-concurrent;xml-resolver;1
bcel;commons-logging;1
log4j;javassist;1
eclipselink;mockito;1
lucene;hadoop;1
aspectjweaver;freemarker;1
jboss;mvel2;1
xdoclet;js;1
bsh;jboss;1
richfaces;aspectjweaver;1
itext;maven;1
mysql-connector-java;PermissionsEx;1
testng;xdocreport;1
org.eclipse.swt;javassist;1
javassist;org.eclipse.swt;1
pdfbox;jdom;1
jamon;aspectjweaver;1
javassist;backport-util-concurrent;1
c3p0;h2;1
shared-ldap;json-lib;1
gwt-google;jython;1
velocity;org.json;1
jcommon;commons-beanutils;1
commons-beanutils;jcommon;1
stringtemplate;freemarker;1
oro;mockito;1
sqlite-jdbc;hsqldb;1
jbehave;spring;1
antlr;bouncycastle;1
jackson;org.json;1
org.json;jackson;1
pircbot;hamcrest;1
bndlib;commons-discovery;1
commons-cli;hadoop;1
org.eclipse;junit-addons;1
shared-cursor;shared-i18n;1
swing-layout;fest;1
ant;jcommander;1
commons-collections;selenium;1
resin;hamcrest;1
hawtbuf;osgi;1
hamcrest;org.eclipse.swt;1
xdoclet;jsch;1
hsqldb;groovy;1
junit;clojure;1
pcj;ant;1
hamcrest;commons-codec;1
commons-codec;hamcrest;1
jetty-mortbay;test-jetty-servlet;1
apache-wink;httpclient;1
scannotation;logback;1
eclipselink;shrinkwrap;1
dtdparser121;xmlParserAPIs;1
mysql-connector-java;axis;1
xerces;mysql-connector-java;1
jmock;java-cup;1
hsqldb;perf4j;1
junit-addons;aspectjweaver;1
org.eclipse.jdt.core;joda-time;1
log4j;bouncycastle;1
jdom;eventbus;1
bsh;weld;1
jline;jansi;1
commons-io;bouncycastle;1
commons-logging;gxt;1
antlr;arquillian;1
junit;mx4j;1
tapestry;gwt-google;1
commons-lang;findbugs;1
xom;wicket;1
hsqldb;logback;1
lucene;org.json;1
log4j;jackrabbit;1
swing-layout;miglayout;1
args4j;testng;1
eclipselink;mysql-connector-java;1
httpasyncclient;xml-resolver;1
commons-net;jlayer;1
xstream;pax;1
wro4j;jcommander;1
log4j;org.eclipse.jface;1
jetty-mortbay;httpunit;1
struts2;commons-io;1
log4j;jsoup;1
avalon;commons-io;1
poi;struts2;1
quartz;synthetica;1
openjpa;guava;1
bsh;lucene;1
classworlds;org.eclipse.jgit;1
jmock;spring;1
mockobjects;commons-codec;1
xom;json-path;1
AppleJavaExtensions;scala;1
spring;httpmime;1
js;commons-configuration;1
xmlParserAPIs;logback;1
groovy;maven;1
eclipselink;hamcrest;1
pax;http-client-experimental;1
standard;pax;1
scannotation;slf4j;1
commons-beanutils;apache-tika;1
commons-collections;guava;1
jcommander;guava;1
slf4j;jedis;1
xmemcached;ehcache;1
httpasyncclient;shared-ldap;1
commons-codec;ant;1
jcommon;jetty-mortbay;1
dbunit;flatpack;1
maven;jetty-client;1
junit;trove4j;1
axis;httpclient;1
derby;h2;1
h2;derby;1
log4j;exoplatform;1
pcj;mahout;1
postgresql;hibernate;1
scannotation;commons-lang;1
mysql-connector-java;jackson;1
applejavaextensions;ant;1
jnpserver;quartz;1
commons-lang;xmlParserAPIs;1
commons-jelly;org.eclipse.jface;1
mx4j;quartz;1
xmlParserAPIs;plexus;1
junit;protobuf-java;1
commons-lang;nekohtml;1
hsqldb;commons-logging;1
htmlcompressor;spring;1
junit;jinput;1
log4j;org.eclipse.swt;1
hamcrest;juel;1
jbehave;hibernate;1
rxtx;hamcrest;1
backport-util-concurrent;httpclient;1
commons-jexl;jline;1
hsqldb;velocity;1
swingx;cglib;1
querydsl;js;1
tomcat;freemarker;1
org.eclipse.jdt.core;jxl;1
postgresql;json-simple;1
jbehave;junit;1
js;groovy;1
xerces;tagsoup;1
odfdom-java;xdocreport;1
javolution;stringtemplate;1
gwt-google;httpclient;1
commons-net;xpp3;1
jdom;commons-email;1
commons-lang;unitils;1
eclipselink;slf4j;1
slf4j;eclipselink;1
hsqldb;spymemcached;1
commons-cli;junit;1
junit;commons-cli;1
jtds;postgresql;1
mckoi;slf4j;1
commons-pool;javolution;1
tomcat;openjpa;1
commons-cli;xmlgraphics-commons;1
twitter4j;junit;1
poi;icu4j;1
axis2;junit;1
jaxb2-basics-runtime;hsqldb;1
commons-logging;gwt-google;1
jfreechart;commons-beanutils;1
dom4j;aws-java-sdk;1
guava;amqp-client;1
jmock;weld;1
guava;icu4j;1
concurrent;janino;1
slf4j;appengine;1
appengine;slf4j;1
groovy;aether-connector;1
antlr;hamcrest;1
org.restlet;commons-dbcp;1
backport-util-concurrent;file-management;1
svnkit;httpcore;1
scannotation;mongo-java-driver;1
mvel2;org.json;1
jetty-mortbay;guava;1
log4j;commons-dbcp;1
log4j;commons-beanutils;1
abdera;js;1
dom4j;log4j;1
commons-beanutils;orika;1
xwork-core;pax;1
commons-httpclient;xerces;1
swingx;spring;1
odfdom-java;apache-tika;1
scala;collections-generic;1
hamcrest;sanselan;1
appengine;jts;1
applejavaextensions;jasperreports;1
dwr;struts2;1
lite;liquibase;1
bsh;jgoodies;1
ivy;hibernate;1
pig;snakeyaml;1
async-http-client;aether-connector;1
itext;derby;1
json-simple;org.json;1
org.json;json-simple;1
commons-dbcp;freemarker;1
scannotation;antlr;1
jetty-mortbay;commons-cli;1
poi;AppleJavaExtensions;1
concurrent;args4j;1
commons-cli;osgi;1
opencsv;shrinkwrap;1
commons-collections;aspectjweaver;1
substance;flyway;1
akka-actor;apache-karaf;1
testng;jackson;1
commons-configuration;swing-worker;1
openejb;h2;1
commons-httpclient;jasypt;1
concurrent;activemq-ra;1
bson;testng;1
lucene;xmlParserAPIs;1
hamcrest;aws-java-sdk;1
joda-time;android;1
xstream;AppleJavaExtensions;1
jbossjts;httpclient;1
commons-lang;jfreechart;1
pax;slf4j;1
commons-httpclient;commons-math;1
testng;mockito;1
xmlParserAPIs;tomcat;1
hamcrest;functionaljava;1
freemarker;httpcore;1
commons-beanutils;hibernate;1
jwebunit;log4j;1
je;perf4j;1
aopalliance;struts2;1
commons-httpclient;jsyntaxpane;1
xmlParserAPIs;org.eclipse;1
commons-httpclient;aspectjweaver;1
hibernate;solder;1
axis2;commons-collections;1
appframework;hsqldb;1
ognl;subethasmtp;1
httpcore;slf4j;1
js;maven;1
commons-beanutils;guice;1
commons-collections;freemarker;1
clhm-production;concurrentlinkedhashmap-lru;1
zookeeper;mx4j;1
js;scala;1
jaxme;commons-io;1
hsqldb;itext;1
log4j;jaxen;1
activemq-ra;mysql-connector-java;1
log4j;commons-configuration;1
args4j;hamcrest;1
jaxb-xjc;selenium;1
trove4j;lucene;1
jacorb;xmlParserAPIs;1
xstream;mysql-connector-java;1
oro;inflector;1
lucene;slf4j;1
slf4j;lucene;1
grizzly;httpcore;1
asm;AppleJavaExtensions;1
xmlenc;org.json;1
commons-io;mongo-java-driver;1
org.restlet;jts;1
wicket;tapestry;1
quartz;json-lib;1
commons-pool;commons-math;1
jetty-mortbay;htmlparser;1
aspectjweaver;apache-camel;1
mvel2;mockito;1
activemq-ra;jsch;1
fop;xerces;1
guice;groovy;1
commons-lang;tapestry;1
openide-lookup;abdera;1
ant;mysql-connector-java;1
httpcore;guice;1
applejavaextensions;jfreechart;1
jfreechart;applejavaextensions;1
poi;jtds;1
classworlds;resteasy;1
ajax4jsf;org.wikimodel.wem;1
commons-lang;ant;1
juli;mongo-java-driver;1
nailgun;glassfish;1
apache-mina;jackson;1
axis;commons-io;1
